cleanName,groupId,groupName,productId,subTypeName,extCardType,extNumber,extRarity,releaseDate,releaseYear,marketPrice
Blastoise 13 95 Prerelease,1453,HGSS Promos,211517,Holofoil,Water,13/95,Promo,2010-02-01,2010,64.96
Blastoise 13 95 Prerelease Staff,1453,HGSS Promos,211518,Holofoil,Water,13/95,Promo,2010-02-01,2010,
Cleffa HGSS12,1453,HGSS Promos,84368,Holofoil,Colorless,HGSS12,Promo,2010-02-01,2010,17.86
Electivire 20 102 Prerelease,1453,HGSS Promos,224195,Holofoil,Lightning,20/102,Promo,2010-02-01,2010,26.49
Electivire 20 102 Prerelease Staff,1453,HGSS Promos,224196,Holofoil,Lightning,20/102,Promo,2010-02-01,2010,50.0
Entei HGSS20,1453,HGSS Promos,85273,Holofoil,Fire,HGSS20,Promo,2010-02-01,2010,27.82
Feraligatr Prime HGSS07,1453,HGSS Promos,85421,Holofoil,Water,HGSS07,Promo,2010-02-01,2010,26.72
Hitmonchan HGSS24,1453,HGSS Promos,86097,Holofoil,Fighting,HGSS24,Promo,2010-02-01,2010,6.86
Hitmonlee HGSS25,1453,HGSS Promos,86109,Holofoil,Fighting,HGSS25,Promo,2010-02-01,2010,10.58
Ho Oh HGSS01,1453,HGSS Promos,86125,Holofoil,Fire,HGSS01,Promo,2010-02-01,2010,19.71
Hoothoot HGSS05,1453,HGSS Promos,86174,Holofoil,Colorless,HGSS05,Promo,2010-02-01,2010,4.5
Lapras HGSS14,1453,HGSS Promos,86621,Holofoil,Water,HGSS14,Promo,2010-02-01,2010,18.76
Latias HGSS10 Cosmos Holo,1453,HGSS Promos,86653,Holofoil,Colorless,HGSS10,Promo,2010-02-01,2010,16.97
Latias HGSS10 Cracked Ice Holo,1453,HGSS Promos,97705,Holofoil,Colorless,HGSS10,Promo,2010-02-01,2010,34.16
Latios HGSS11 Cosmos Holo,1453,HGSS Promos,86667,Holofoil,Colorless,HGSS11,Promo,2010-02-01,2010,24.74
Latios HGSS11 Cracked Ice Holo,1453,HGSS Promos,97706,Holofoil,Colorless,HGSS11,Promo,2010-02-01,2010,41.9
Leafeon 17 90 Prerelease,1453,HGSS Promos,221177,Holofoil,Grass,17/90,Promo,2010-02-01,2010,41.13
Lugia HGSS02,1453,HGSS Promos,86909,Holofoil,Water,HGSS02,Promo,2010-02-01,2010,49.78
Meganium Prime HGSS08,1453,HGSS Promos,87295,Holofoil,Grass,HGSS08,Promo,2010-02-01,2010,27.68
Minun HGSS17,1453,HGSS Promos,87492,Holofoil,Lightning,HGSS17,Promo,2010-02-01,2010,11.0
Noctowl HGSS06,1453,HGSS Promos,87795,Holofoil,Colorless,HGSS06,Promo,2010-02-01,2010,6.07
Pikachu HGSS03,1453,HGSS Promos,88098,Holofoil,Lightning,HGSS03,Promo,2010-02-01,2010,21.8
Plusle HGSS16,1453,HGSS Promos,88172,Holofoil,Lightning,HGSS16,Promo,2010-02-01,2010,11.93
Porygon HGSS22,1453,HGSS Promos,88313,Holofoil,Colorless,HGSS22,Promo,2010-02-01,2010,9.73
Porygon2 HGSS23,1453,HGSS Promos,88328,Holofoil,Colorless,HGSS23,Promo,2010-02-01,2010,8.67
Raikou HGSS19,1453,HGSS Promos,88535,Holofoil,Lightning,HGSS19,Promo,2010-02-01,2010,25.39
Shuckle HGSS15,1453,HGSS Promos,89193,Holofoil,Fighting,HGSS15,Promo,2010-02-01,2010,8.65
Smoochum HGSS13,1453,HGSS Promos,89364,Holofoil,Psychic,HGSS13,Promo,2010-02-01,2010,16.83
Suicune HGSS21,1453,HGSS Promos,89605,Holofoil,Water,HGSS21,Promo,2010-02-01,2010,35.62
Tropical Tidal Wave HGSS18 Worlds 10 Finalist,1453,HGSS Promos,97704,,Item,HGSS18,Promo,2010-02-01,2010,
Tropical Tidal Wave HGSS18 Worlds 10 Participation,1453,HGSS Promos,90052,,Item,HGSS18,Promo,2010-02-01,2010,
Tropical Tidal Wave HGSS18 Worlds 10 Quarter Finalist,1453,HGSS Promos,97701,,Item,HGSS18,Promo,2010-02-01,2010,
Tropical Tidal Wave HGSS18 Worlds 10 Semi Finalist,1453,HGSS Promos,97702,,Item,HGSS18,Promo,2010-02-01,2010,
Tropical Tidal Wave HGSS18 Worlds 10 Staff,1453,HGSS Promos,97703,Normal,Item,HGSS18,Promo,2010-02-01,2010,
Tropical Tidal Wave HGSS18 Worlds 10 Top 16,1453,HGSS Promos,97700,,Item,HGSS18,Promo,2010-02-01,2010,
Tropical Tidal Wave HGSS18 Worlds 10 Top 32,1453,HGSS Promos,97699,,Item,HGSS18,Promo,2010-02-01,2010,
Typhlosion Prime HGSS09,1453,HGSS Promos,90108,Holofoil,Fire,HGSS09,Promo,2010-02-01,2010,30.32
Wobbuffet HGSS04,1453,HGSS Promos,90622,Holofoil,Psychic,HGSS04,Promo,2010-02-01,2010,3.75
Alph Lithograph,1402,HeartGold SoulSilver,83509,Holofoil,Trainer,ONE,Ultra Rare,2010-02-10,2010,64.12
Ampharos,1402,HeartGold SoulSilver,83544,Normal,Lightning,14/123,Rare,2010-02-10,2010,3.42
Ampharos,1402,HeartGold SoulSilver,83544,Reverse Holofoil,Lightning,14/123,Rare,2010-02-10,2010,9.89
Ampharos Prime,1402,HeartGold SoulSilver,83545,Holofoil,Lightning,105/123,Ultra Rare,2010-02-10,2010,28.67
Arcanine,1402,HeartGold SoulSilver,83586,Holofoil,Fire,1/123,Holo Rare,2010-02-10,2010,36.13
Arcanine,1402,HeartGold SoulSilver,83586,Reverse Holofoil,Fire,1/123,Holo Rare,2010-02-10,2010,34.38
Ariados,1402,HeartGold SoulSilver,83618,Normal,Grass,15/123,Rare,2010-02-10,2010,0.79
Ariados,1402,HeartGold SoulSilver,83618,Reverse Holofoil,Grass,15/123,Rare,2010-02-10,2010,2.22
Azumarill,1402,HeartGold SoulSilver,83685,Holofoil,Water,2/123,Holo Rare,2010-02-10,2010,4.88
Azumarill,1402,HeartGold SoulSilver,83685,Reverse Holofoil,Water,2/123,Holo Rare,2010-02-10,2010,3.67
Bayleef,1402,HeartGold SoulSilver,83748,Normal,Grass,35/123,Uncommon,2010-02-10,2010,1.22
Bayleef,1402,HeartGold SoulSilver,83748,Reverse Holofoil,Grass,35/123,Uncommon,2010-02-10,2010,12.82
Bill,1402,HeartGold SoulSilver,83832,Normal,Supporter,89/123,Uncommon,2010-02-10,2010,0.27
Bill,1402,HeartGold SoulSilver,83832,Reverse Holofoil,Supporter,89/123,Uncommon,2010-02-10,2010,0.9
Blissey,1402,HeartGold SoulSilver,83923,Normal,Colorless,36/123,Uncommon,2010-02-10,2010,1.26
Blissey,1402,HeartGold SoulSilver,83923,Reverse Holofoil,Colorless,36/123,Uncommon,2010-02-10,2010,1.57
Blissey Prime,1402,HeartGold SoulSilver,83924,Holofoil,Colorless,106/123,Ultra Rare,2010-02-10,2010,32.85
Butterfree,1402,HeartGold SoulSilver,84067,Normal,Grass,16/123,Rare,2010-02-10,2010,5.49
Butterfree,1402,HeartGold SoulSilver,84067,Reverse Holofoil,Grass,16/123,Rare,2010-02-10,2010,10.73
Caterpie,1402,HeartGold SoulSilver,84138,Normal,Grass,57/123,Common,2010-02-10,2010,0.64
Chansey,1402,HeartGold SoulSilver,84177,Normal,Colorless,58/123,Common,2010-02-10,2010,0.63
Chansey,1402,HeartGold SoulSilver,84177,Reverse Holofoil,Colorless,58/123,Common,2010-02-10,2010,13.5
Chikorita,1402,HeartGold SoulSilver,84279,Normal,Grass,59/123,Common,2010-02-10,2010,0.51
Chikorita,1402,HeartGold SoulSilver,84279,Reverse Holofoil,Grass,59/123,Common,2010-02-10,2010,7.24
Clefable,1402,HeartGold SoulSilver,84346,Holofoil,Colorless,3/123,Holo Rare,2010-02-10,2010,5.45
Clefable,1402,HeartGold SoulSilver,84346,Reverse Holofoil,Colorless,3/123,Holo Rare,2010-02-10,2010,5.46
Clefairy,1402,HeartGold SoulSilver,84358,Normal,Colorless,60/123,Common,2010-02-10,2010,0.36
Clefairy,1402,HeartGold SoulSilver,84358,Reverse Holofoil,Colorless,60/123,Common,2010-02-10,2010,3.01
Cleffa,1402,HeartGold SoulSilver,84367,Normal,Colorless,17/123,Rare,2010-02-10,2010,3.53
Cleffa,1402,HeartGold SoulSilver,84367,Reverse Holofoil,Colorless,17/123,Rare,2010-02-10,2010,5.33
Copycat,1402,HeartGold SoulSilver,84426,Normal,Supporter,90/123,Uncommon,2010-02-10,2010,0.47
Copycat,1402,HeartGold SoulSilver,84426,Reverse Holofoil,Supporter,90/123,Uncommon,2010-02-10,2010,3.95
Corsola,1402,HeartGold SoulSilver,84443,Normal,Water,37/123,Uncommon,2010-02-10,2010,0.54
Corsola,1402,HeartGold SoulSilver,84443,Reverse Holofoil,Water,37/123,Uncommon,2010-02-10,2010,2.12
Croconaw,1402,HeartGold SoulSilver,84500,Normal,Water,38/123,Uncommon,2010-02-10,2010,1.27
Croconaw,1402,HeartGold SoulSilver,84500,Reverse Holofoil,Water,38/123,Uncommon,2010-02-10,2010,1.83
Cyndaquil,1402,HeartGold SoulSilver,84552,Normal,Fire,61/123,Common,2010-02-10,2010,1.15
Cyndaquil,1402,HeartGold SoulSilver,84552,Reverse Holofoil,Fire,61/123,Common,2010-02-10,2010,14.5
Darkness Energy Basic,1402,HeartGold SoulSilver,84677,Normal,Energy,121/123,Common,2010-02-10,2010,50.69
Delibird,1402,HeartGold SoulSilver,84750,Normal,Water,39/123,Uncommon,2010-02-10,2010,1.0
Delibird,1402,HeartGold SoulSilver,84750,Reverse Holofoil,Water,39/123,Uncommon,2010-02-10,2010,3.82
Donphan,1402,HeartGold SoulSilver,84877,Normal,Fighting,40/123,Uncommon,2010-02-10,2010,0.41
Donphan,1402,HeartGold SoulSilver,84877,Reverse Holofoil,Fighting,40/123,Uncommon,2010-02-10,2010,1.31
Donphan Prime,1402,HeartGold SoulSilver,84878,Holofoil,Fighting,107/123,Ultra Rare,2010-02-10,2010,15.88
Double Colorless Energy,1402,HeartGold SoulSilver,84883,Normal,Energy,103/123,Uncommon,2010-02-10,2010,5.27
Double Colorless Energy,1402,HeartGold SoulSilver,84883,Reverse Holofoil,Energy,103/123,Uncommon,2010-02-10,2010,23.59
Drowzee,1402,HeartGold SoulSilver,84977,Normal,Psychic,62/123,Common,2010-02-10,2010,0.38
Drowzee,1402,HeartGold SoulSilver,84977,Reverse Holofoil,Psychic,62/123,Common,2010-02-10,2010,4.42
Dunsparce,1402,HeartGold SoulSilver,85012,Normal,Colorless,41/123,Uncommon,2010-02-10,2010,0.5
Dunsparce,1402,HeartGold SoulSilver,85012,Reverse Holofoil,Colorless,41/123,Uncommon,2010-02-10,2010,1.55
Energy Switch,1402,HeartGold SoulSilver,85259,Normal,Trainer,91/123,Uncommon,2010-02-10,2010,3.41
Energy Switch,1402,HeartGold SoulSilver,85259,Reverse Holofoil,Trainer,91/123,Uncommon,2010-02-10,2010,39.99
Exeggcute,1402,HeartGold SoulSilver,85349,Normal,Psychic,63/123,Common,2010-02-10,2010,0.32
Exeggcute,1402,HeartGold SoulSilver,85349,Reverse Holofoil,Psychic,63/123,Common,2010-02-10,2010,0.82
Exeggutor,1402,HeartGold SoulSilver,85362,Normal,Psychic,18/123,Rare,2010-02-10,2010,1.04
Exeggutor,1402,HeartGold SoulSilver,85362,Reverse Holofoil,Psychic,18/123,Rare,2010-02-10,2010,4.7
Farfetchd,1402,HeartGold SoulSilver,85388,Normal,Colorless,19/123,Rare,2010-02-10,2010,2.24
Farfetchd,1402,HeartGold SoulSilver,85388,Reverse Holofoil,Colorless,19/123,Rare,2010-02-10,2010,6.46
Feraligatr,1402,HeartGold SoulSilver,85419,Normal,Water,20/123,Rare,2010-02-10,2010,3.11
Feraligatr,1402,HeartGold SoulSilver,85419,Reverse Holofoil,Water,20/123,Rare,2010-02-10,2010,11.23
Feraligatr Prime,1402,HeartGold SoulSilver,85420,Holofoil,Water,108/123,Ultra Rare,2010-02-10,2010,41.2
Fighting Energy,1402,HeartGold SoulSilver,85444,Normal,Energy,120/123,Common,2010-02-10,2010,12.75
Fire Energy,1402,HeartGold SoulSilver,85464,Normal,Energy,116/123,Common,2010-02-10,2010,21.45
Fisherman,1402,HeartGold SoulSilver,85472,Normal,Supporter,92/123,Uncommon,2010-02-10,2010,1.44
Fisherman,1402,HeartGold SoulSilver,85472,Reverse Holofoil,Supporter,92/123,Uncommon,2010-02-10,2010,15.07
Flaaffy,1402,HeartGold SoulSilver,85482,Normal,Lightning,42/123,Uncommon,2010-02-10,2010,0.51
Flaaffy,1402,HeartGold SoulSilver,85482,Reverse Holofoil,Lightning,42/123,Uncommon,2010-02-10,2010,1.77
Full Heal,1402,HeartGold SoulSilver,85583,Normal,Item,93/123,Uncommon,2010-02-10,2010,0.25
Full Heal,1402,HeartGold SoulSilver,85583,Reverse Holofoil,Item,93/123,Uncommon,2010-02-10,2010,4.62
Furret,1402,HeartGold SoulSilver,85594,Normal,Colorless,21/123,Rare,2010-02-10,2010,5.46
Furret,1402,HeartGold SoulSilver,85594,Reverse Holofoil,Colorless,21/123,Rare,2010-02-10,2010,10.99
Girafarig,1402,HeartGold SoulSilver,85732,Normal,Colorless,64/123,Common,2010-02-10,2010,0.49
Girafarig,1402,HeartGold SoulSilver,85732,Reverse Holofoil,Colorless,64/123,Common,2010-02-10,2010,4.33
Granbull,1402,HeartGold SoulSilver,85865,Normal,Colorless,22/123,Rare,2010-02-10,2010,0.56
Granbull,1402,HeartGold SoulSilver,85865,Reverse Holofoil,Colorless,22/123,Rare,2010-02-10,2010,3.06
Grass Energy,1402,HeartGold SoulSilver,85879,Normal,Energy,115/123,Common,2010-02-10,2010,24.26
Growlithe,1402,HeartGold SoulSilver,85960,Normal,Fire,65/123,Common,2010-02-10,2010,1.04
Growlithe,1402,HeartGold SoulSilver,85960,Reverse Holofoil,Fire,65/123,Common,2010-02-10,2010,25.39
Gyarados,1402,HeartGold SoulSilver,85992,Holofoil,Water,4/123,Holo Rare,2010-02-10,2010,14.61
Gyarados,1402,HeartGold SoulSilver,85992,Reverse Holofoil,Water,4/123,Holo Rare,2010-02-10,2010,18.01
Gyarados Red,1402,HeartGold SoulSilver,85995,Holofoil,Water,123/123,Holo Rare,2010-02-10,2010,126.72
Gyarados Red,1402,HeartGold SoulSilver,85995,Reverse Holofoil,Water,123/123,Holo Rare,2010-02-10,2010,91.49
Heracross,1402,HeartGold SoulSilver,86065,Normal,Grass,43/123,Uncommon,2010-02-10,2010,2.86
Heracross,1402,HeartGold SoulSilver,86065,Reverse Holofoil,Grass,43/123,Uncommon,2010-02-10,2010,2.0
Hitmontop,1402,HeartGold SoulSilver,86115,Holofoil,Fighting,5/123,Holo Rare,2010-02-10,2010,4.2
Hitmontop,1402,HeartGold SoulSilver,86115,Reverse Holofoil,Fighting,5/123,Holo Rare,2010-02-10,2010,3.86
Ho Oh Legend Bottom,1402,HeartGold SoulSilver,86132,Holofoil,Fire,112/123,Ultra Rare,2010-02-10,2010,88.52
Ho Oh Legend Top,1402,HeartGold SoulSilver,86133,Holofoil,Fire,111/123,Ultra Rare,2010-02-10,2010,130.91
Hoothoot,1402,HeartGold SoulSilver,86173,Normal,Colorless,66/123,Common,2010-02-10,2010,0.39
Hoothoot,1402,HeartGold SoulSilver,86173,Reverse Holofoil,Colorless,66/123,Common,2010-02-10,2010,3.08
Hoppip,1402,HeartGold SoulSilver,86182,Normal,Grass,67/123,Common,2010-02-10,2010,0.51
Hoppip,1402,HeartGold SoulSilver,86182,Reverse Holofoil,Grass,67/123,Common,2010-02-10,2010,6.49
Hypno,1402,HeartGold SoulSilver,86255,Normal,Psychic,23/123,Rare,2010-02-10,2010,1.08
Hypno,1402,HeartGold SoulSilver,86255,Reverse Holofoil,Psychic,23/123,Rare,2010-02-10,2010,2.21
Igglybuff,1402,HeartGold SoulSilver,86263,Normal,Colorless,44/123,Uncommon,2010-02-10,2010,1.69
Igglybuff,1402,HeartGold SoulSilver,86263,Reverse Holofoil,Colorless,44/123,Uncommon,2010-02-10,2010,5.39
Jigglypuff,1402,HeartGold SoulSilver,86319,Normal,Colorless,68/123,Common,2010-02-10,2010,0.59
Jigglypuff,1402,HeartGold SoulSilver,86319,Reverse Holofoil,Colorless,68/123,Common,2010-02-10,2010,4.23
Jumpluff,1402,HeartGold SoulSilver,86367,Holofoil,Grass,6/123,Holo Rare,2010-02-10,2010,5.84
Jumpluff,1402,HeartGold SoulSilver,86367,Reverse Holofoil,Grass,6/123,Holo Rare,2010-02-10,2010,6.0
Jynx,1402,HeartGold SoulSilver,86377,Normal,Psychic,69/123,Common,2010-02-10,2010,0.37
Jynx,1402,HeartGold SoulSilver,86377,Reverse Holofoil,Psychic,69/123,Common,2010-02-10,2010,3.25
Koffing,1402,HeartGold SoulSilver,86498,Normal,Psychic,70/123,Common,2010-02-10,2010,0.42
Koffing,1402,HeartGold SoulSilver,86498,Reverse Holofoil,Psychic,70/123,Common,2010-02-10,2010,5.1
Lapras,1402,HeartGold SoulSilver,86620,Normal,Water,24/123,Rare,2010-02-10,2010,2.92
Lapras,1402,HeartGold SoulSilver,86620,Reverse Holofoil,Water,24/123,Rare,2010-02-10,2010,22.73
Ledian,1402,HeartGold SoulSilver,86695,Normal,Grass,25/123,Rare,2010-02-10,2010,4.2
Ledian,1402,HeartGold SoulSilver,86695,Reverse Holofoil,Grass,25/123,Rare,2010-02-10,2010,4.54
Ledyba,1402,HeartGold SoulSilver,86705,Normal,Grass,71/123,Common,2010-02-10,2010,0.66
Ledyba,1402,HeartGold SoulSilver,86705,Reverse Holofoil,Grass,71/123,Common,2010-02-10,2010,1.99
Lightning Energy,1402,HeartGold SoulSilver,86768,Normal,Energy,118/123,Common,2010-02-10,2010,20.13
Lugia Legend Bottom,1402,HeartGold SoulSilver,86917,Holofoil,Water,114/123,Ultra Rare,2010-02-10,2010,178.77
Lugia Legend Top,1402,HeartGold SoulSilver,86918,Holofoil,Water,113/123,Ultra Rare,2010-02-10,2010,180.5
Magikarp,1402,HeartGold SoulSilver,87032,Normal,Water,72/123,Common,2010-02-10,2010,0.8
Magikarp,1402,HeartGold SoulSilver,87032,Reverse Holofoil,Water,72/123,Common,2010-02-10,2010,23.68
Mantine,1402,HeartGold SoulSilver,87184,Normal,Water,45/123,Uncommon,2010-02-10,2010,0.42
Mantine,1402,HeartGold SoulSilver,87184,Reverse Holofoil,Water,45/123,Uncommon,2010-02-10,2010,1.24
Mareep,1402,HeartGold SoulSilver,87204,Normal,Lightning,73/123,Common,2010-02-10,2010,0.37
Mareep,1402,HeartGold SoulSilver,87204,Reverse Holofoil,Lightning,73/123,Common,2010-02-10,2010,2.22
Marill,1402,HeartGold SoulSilver,87219,Normal,Water,74/123,Common,2010-02-10,2010,0.36
Marill,1402,HeartGold SoulSilver,87219,Reverse Holofoil,Water,74/123,Common,2010-02-10,2010,0.79
Meganium,1402,HeartGold SoulSilver,87293,Normal,Grass,26/123,Rare,2010-02-10,2010,5.28
Meganium,1402,HeartGold SoulSilver,87293,Reverse Holofoil,Grass,26/123,Rare,2010-02-10,2010,6.43
Meganium Prime,1402,HeartGold SoulSilver,87294,Holofoil,Grass,109/123,Ultra Rare,2010-02-10,2010,36.09
Meowth,1402,HeartGold SoulSilver,87322,Normal,Colorless,75/123,Common,2010-02-10,2010,0.36
Meowth,1402,HeartGold SoulSilver,87322,Reverse Holofoil,Colorless,75/123,Common,2010-02-10,2010,5.17
Metal Energy Basic,1402,HeartGold SoulSilver,87350,Normal,Energy,122/123,Common,2010-02-10,2010,18.76
Metal Energy Basic,1402,HeartGold SoulSilver,87350,Reverse Holofoil,Energy,122/123,Common,2010-02-10,2010,48.74
Metapod,1402,HeartGold SoulSilver,87391,Normal,Grass,46/123,Uncommon,2010-02-10,2010,1.17
Metapod,1402,HeartGold SoulSilver,87391,Reverse Holofoil,Grass,46/123,Uncommon,2010-02-10,2010,1.78
Miltank,1402,HeartGold SoulSilver,87466,Normal,Colorless,47/123,Uncommon,2010-02-10,2010,0.77
Miltank,1402,HeartGold SoulSilver,87466,Reverse Holofoil,Colorless,47/123,Uncommon,2010-02-10,2010,2.05
Moomoo Milk,1402,HeartGold SoulSilver,87576,Normal,Trainer,94/123,Uncommon,2010-02-10,2010,0.44
Moomoo Milk,1402,HeartGold SoulSilver,87576,Reverse Holofoil,Trainer,94/123,Uncommon,2010-02-10,2010,2.75
Ninetales,1402,HeartGold SoulSilver,87774,Holofoil,Fire,7/123,Holo Rare,2010-02-10,2010,22.42
Ninetales,1402,HeartGold SoulSilver,87774,Reverse Holofoil,Fire,7/123,Holo Rare,2010-02-10,2010,25.64
Noctowl,1402,HeartGold SoulSilver,87794,Holofoil,Colorless,8/123,Holo Rare,2010-02-10,2010,8.15
Noctowl,1402,HeartGold SoulSilver,87794,Reverse Holofoil,Colorless,8/123,Holo Rare,2010-02-10,2010,4.4
Paras,1402,HeartGold SoulSilver,87953,Normal,Grass,76/123,Common,2010-02-10,2010,0.34
Paras,1402,HeartGold SoulSilver,87953,Reverse Holofoil,Grass,76/123,Common,2010-02-10,2010,6.24
Parasect,1402,HeartGold SoulSilver,87960,Normal,Grass,48/123,Uncommon,2010-02-10,2010,0.4
Parasect,1402,HeartGold SoulSilver,87960,Reverse Holofoil,Grass,48/123,Uncommon,2010-02-10,2010,1.07
Persian,1402,HeartGold SoulSilver,87987,Normal,Colorless,27/123,Rare,2010-02-10,2010,1.06
Persian,1402,HeartGold SoulSilver,87987,Reverse Holofoil,Colorless,27/123,Rare,2010-02-10,2010,9.02
Phanpy,1402,HeartGold SoulSilver,88003,Normal,Fighting,77/123,Common,2010-02-10,2010,0.49
Phanpy,1402,HeartGold SoulSilver,88003,Reverse Holofoil,Fighting,77/123,Common,2010-02-10,2010,6.12
Pichu,1402,HeartGold SoulSilver,88022,Normal,Lightning,28/123,Rare,2010-02-10,2010,7.28
Pichu,1402,HeartGold SoulSilver,88022,Reverse Holofoil,Lightning,28/123,Rare,2010-02-10,2010,12.44
Pikachu,1402,HeartGold SoulSilver,88095,Normal,Lightning,78/123,Common,2010-02-10,2010,4.4
Pikachu,1402,HeartGold SoulSilver,88095,Reverse Holofoil,Lightning,78/123,Common,2010-02-10,2010,46.78
Poke Ball,1402,HeartGold SoulSilver,88189,Normal,Trainer,95/123,Uncommon,2010-02-10,2010,0.24
Poke Ball,1402,HeartGold SoulSilver,88189,Reverse Holofoil,Trainer,95/123,Uncommon,2010-02-10,2010,2.58
Pokegear 30,1402,HeartGold SoulSilver,88205,Normal,Trainer,96/123,Uncommon,2010-02-10,2010,11.86
Pokegear 30,1402,HeartGold SoulSilver,88205,Reverse Holofoil,Trainer,96/123,Uncommon,2010-02-10,2010,32.06
Pokemon Collector,1402,HeartGold SoulSilver,88217,Normal,Supporter,97/123,Uncommon,2010-02-10,2010,6.78
Pokemon Collector,1402,HeartGold SoulSilver,88217,Reverse Holofoil,Supporter,97/123,Uncommon,2010-02-10,2010,17.14
Pokemon Communication,1402,HeartGold SoulSilver,88220,Normal,Trainer,98/123,Uncommon,2010-02-10,2010,1.46
Pokemon Communication,1402,HeartGold SoulSilver,88220,Reverse Holofoil,Trainer,98/123,Uncommon,2010-02-10,2010,14.99
Pokemon Reversal,1402,HeartGold SoulSilver,88236,Normal,Trainer,99/123,Uncommon,2010-02-10,2010,0.77
Pokemon Reversal,1402,HeartGold SoulSilver,88236,Reverse Holofoil,Trainer,99/123,Uncommon,2010-02-10,2010,3.85
Professor Elms Training Method,1402,HeartGold SoulSilver,88392,Normal,Supporter,100/123,Uncommon,2010-02-10,2010,0.27
Professor Elms Training Method,1402,HeartGold SoulSilver,88392,Reverse Holofoil,Supporter,100/123,Uncommon,2010-02-10,2010,0.78
Professor Oaks New Theory,1402,HeartGold SoulSilver,88400,Normal,Supporter,101/123,Uncommon,2010-02-10,2010,0.76
Professor Oaks New Theory,1402,HeartGold SoulSilver,88400,Reverse Holofoil,Supporter,101/123,Uncommon,2010-02-10,2010,5.12
Psychic Energy,1402,HeartGold SoulSilver,88424,Normal,Energy,119/123,Common,2010-02-10,2010,34.95
Quagsire,1402,HeartGold SoulSilver,88473,Holofoil,Water,9/123,Holo Rare,2010-02-10,2010,9.14
Quagsire,1402,HeartGold SoulSilver,88473,Reverse Holofoil,Water,9/123,Holo Rare,2010-02-10,2010,9.97
Quilava,1402,HeartGold SoulSilver,88486,Normal,Fire,49/123,Uncommon,2010-02-10,2010,1.05
Quilava,1402,HeartGold SoulSilver,88486,Reverse Holofoil,Fire,49/123,Uncommon,2010-02-10,2010,5.48
Qwilfish,1402,HeartGold SoulSilver,88495,Normal,Water,50/123,Uncommon,2010-02-10,2010,0.46
Qwilfish,1402,HeartGold SoulSilver,88495,Reverse Holofoil,Water,50/123,Uncommon,2010-02-10,2010,4.06
Raichu,1402,HeartGold SoulSilver,88517,Holofoil,Lightning,10/123,Holo Rare,2010-02-10,2010,14.97
Raichu,1402,HeartGold SoulSilver,88517,Reverse Holofoil,Lightning,10/123,Holo Rare,2010-02-10,2010,19.95
Rainbow Energy,1402,HeartGold SoulSilver,88548,Normal,Energy,104/123,Uncommon,2010-02-10,2010,1.58
Rainbow Energy,1402,HeartGold SoulSilver,88548,Reverse Holofoil,Energy,104/123,Uncommon,2010-02-10,2010,8.49
Sandshrew,1402,HeartGold SoulSilver,88926,Normal,Fighting,79/123,Common,2010-02-10,2010,0.34
Sandshrew,1402,HeartGold SoulSilver,88926,Reverse Holofoil,Fighting,79/123,Common,2010-02-10,2010,24.5
Sandslash,1402,HeartGold SoulSilver,88934,Normal,Fighting,29/123,Rare,2010-02-10,2010,0.98
Sandslash,1402,HeartGold SoulSilver,88934,Reverse Holofoil,Fighting,29/123,Rare,2010-02-10,2010,6.07
Sentret,1402,HeartGold SoulSilver,89068,Normal,Colorless,80/123,Common,2010-02-10,2010,0.34
Sentret,1402,HeartGold SoulSilver,89068,Reverse Holofoil,Colorless,80/123,Common,2010-02-10,2010,2.57
Shuckle,1402,HeartGold SoulSilver,89192,Holofoil,Grass,11/123,Holo Rare,2010-02-10,2010,7.96
Shuckle,1402,HeartGold SoulSilver,89192,Reverse Holofoil,Grass,11/123,Holo Rare,2010-02-10,2010,13.29
Skiploom,1402,HeartGold SoulSilver,89257,Normal,Grass,51/123,Uncommon,2010-02-10,2010,1.17
Skiploom,1402,HeartGold SoulSilver,89257,Reverse Holofoil,Grass,51/123,Uncommon,2010-02-10,2010,3.08
Slowbro,1402,HeartGold SoulSilver,89307,Normal,Water,52/123,Uncommon,2010-02-10,2010,0.69
Slowbro,1402,HeartGold SoulSilver,89307,Reverse Holofoil,Water,52/123,Uncommon,2010-02-10,2010,2.63
Slowking,1402,HeartGold SoulSilver,89317,Holofoil,Psychic,12/123,Holo Rare,2010-02-10,2010,13.39
Slowking,1402,HeartGold SoulSilver,89317,Reverse Holofoil,Psychic,12/123,Holo Rare,2010-02-10,2010,10.85
Slowpoke,1402,HeartGold SoulSilver,89332,Normal,Water,81/123,Common,2010-02-10,2010,0.71
Slowpoke,1402,HeartGold SoulSilver,89332,Reverse Holofoil,Water,81/123,Common,2010-02-10,2010,6.0
Smoochum,1402,HeartGold SoulSilver,89363,Normal,Psychic,30/123,Rare,2010-02-10,2010,4.27
Smoochum,1402,HeartGold SoulSilver,89363,Reverse Holofoil,Psychic,30/123,Rare,2010-02-10,2010,4.98
Snubbull,1402,HeartGold SoulSilver,89416,Normal,Colorless,82/123,Common,2010-02-10,2010,0.29
Snubbull,1402,HeartGold SoulSilver,89416,Reverse Holofoil,Colorless,82/123,Common,2010-02-10,2010,0.91
